"","unitid","fips","year","level_of_study","race","sex","headcount"
"712",130004,9,2009,99,99,99,10002
"713",130040,9,2009,99,99,99,2379
"714",130110,9,2009,99,99,99,251
"715",130129,9,2009,99,99,99,172
"716",130174,9,2009,99,99,99,5063
"717",130183,9,2009,99,99,99,5708
"718",130217,9,2009,99,99,99,2968
"719",130226,9,2009,99,99,99,8645
"720",130253,9,2009,99,99,99,7420
"721",130314,9,2009,99,99,99,2580
"722",130396,9,2009,99,99,99,10365
"723",130448,9,2009,99,99,99,615
"724",130493,9,2009,99,99,99,14175
"725",130509,9,2009,99,99,99,702
"726",130581,36,2009,99,99,99,162
"727",130590,9,2009,99,99,99,2666
"728",130606,9,2009,99,99,99,6698
"729",130624,9,2009,99,99,99,975
"730",130697,9,2009,99,99,99,3426
"731",130776,9,2009,99,99,99,7927
"732",130785,9,2009,99,99,99,12
"733",130794,9,2009,99,99,99,12462
"734",130837,10,2009,99,99,99,54
"735",130873,10,2009,99,99,99,669
"736",130891,10,2009,99,99,99,6366
"737",130907,10,2009,99,99,99,4760
"738",130916,10,2009,99,99,99,10388
"739",130934,10,2009,99,99,99,4170
"740",130943,10,2009,99,99,99,23680
"741",130989,10,2009,99,99,99,1518
"742",131061,10,2009,99,99,99,222
"743",131098,10,2009,99,99,99,2513
"744",131113,10,2009,99,99,99,13444
"745",131159,11,2009,99,99,99,14164
"746",131283,11,2009,99,99,99,7288
"747",131308,11,2009,99,99,99,939
"748",131399,11,2009,99,99,99,11902
"749",131405,11,2009,99,99,99,101
"750",131450,11,2009,99,99,99,1522
"751",131469,11,2009,99,99,99,29976
"752",131496,11,2009,99,99,99,19679
"753",131520,11,2009,99,99,99,11037
"754",131566,11,2009,99,99,99,127
"755",131742,51,2009,99,99,99,1982
"756",131803,11,2009,99,99,99,3768
"757",131830,11,2009,99,99,99,32
"758",131876,11,2009,99,99,99,2588
"759",131973,11,2009,99,99,99,781
"760",132268,12,2009,99,99,99,1593
"761",132338,12,2009,99,99,99,4329
"762",132374,12,2009,99,99,99,1726
"763",132408,12,2009,99,99,99,758
"764",132471,12,2009,99,99,99,9539
"765",132523,12,2009,99,99,99,52
"766",132602,12,2009,99,99,99,3831
"767",132657,12,2009,99,99,99,2582
"768",132666,12,2009,99,99,99,265
"769",132675,12,2009,99,99,99,346
"770",132693,12,2009,99,99,99,24933
"771",132709,12,2009,99,99,99,56337
"772",132806,12,2009,99,99,99,738
"773",132842,12,2009,99,99,99,1334
"774",132851,12,2009,99,99,99,11716
"775",132879,12,2009,99,99,99,307
"776",132903,12,2009,99,99,99,63153
"777",132976,12,2009,99,99,99,607
"778",133021,12,2009,99,99,99,3078
"779",133085,12,2009,99,99,99,617
"780",133155,12,2009,99,99,99,816
"781",133386,12,2009,99,99,99,24277
"782",133465,12,2009,99,99,99,1426
"783",133492,12,2009,99,99,99,2858
"784",133508,12,2009,99,99,99,22708
"785",133526,12,2009,99,99,99,943
"786",133553,12,2009,99,99,99,5489
"787",133650,12,2009,99,99,99,13642
"788",133669,12,2009,99,99,99,35521
"789",133702,12,2009,99,99,99,47474
"790",133711,12,2009,99,99,99,2941
"791",133809,12,2009,99,99,99,499
"792",133845,12,2009,99,99,99,980
"793",133854,12,2009,99,99,99,688
"794",133863,12,2009,99,99,99,750
"795",133872,12,2009,99,99,99,3574
"796",133881,12,2009,99,99,99,14041
"797",133942,12,2009,99,99,99,104
"798",133951,12,2009,99,99,99,51792
"799",133960,12,2009,99,99,99,2512
"800",133979,12,2009,99,99,99,2287
"801",133997,12,2009,99,99,99,8814
"802",134024,12,2009,99,99,99,201
"803",134079,12,2009,99,99,99,2927
"804",134097,12,2009,99,99,99,45160
"805",134112,12,2009,99,99,99,2761
"806",134121,12,2009,99,99,99,316
"807",134130,12,2009,99,99,99,58626
"808",134149,12,2009,99,99,99,3385
"809",134228,12,2009,99,99,99,42
"810",134237,12,2009,99,99,99,15844
"811",134291,12,2009,99,99,99,1301
"812",134307,12,2009,99,99,99,1245
"813",134343,12,2009,99,99,99,10909
"814",134422,12,2009,99,99,99,117
"815",134495,12,2009,99,99,99,39339
"816",134510,12,2009,99,99,99,121
"817",134529,12,2009,99,99,99,228
"818",134574,12,2009,99,99,99,322
"819",134608,12,2009,99,99,99,26433
"820",134680,12,2009,99,99,99,2242
"821",134714,12,2009,99,99,99,492
"822",134811,12,2009,99,99,99,5358
"823",134875,12,2009,99,99,99,1485
"824",134909,12,2009,99,99,99,1498
"825",134945,12,2009,99,99,99,4888
"826",135063,12,2009,99,99,99,1055
"827",135081,12,2009,99,99,99,29222
"828",135124,12,2009,99,99,99,1578
"829",135142,12,2009,99,99,99,649
"830",135160,12,2009,99,99,99,4586
"831",135179,12,2009,99,99,99,864
"832",135188,12,2009,99,99,99,6585
"833",135267,12,2009,99,99,99,1333
"834",135276,12,2009,99,99,99,1895
"835",135294,12,2009,99,99,99,1743
"836",135337,12,2009,99,99,99,391
"837",135364,13,2009,99,99,99,1424
"838",135391,12,2009,99,99,99,18306
"839",135407,12,2009,99,99,99,2029
"840",135416,12,2009,99,99,99,1163
"841",135434,12,2009,99,99,99,1086
"842",135522,12,2009,99,99,99,778
"843",135610,12,2009,99,99,99,423
"844",135647,12,2009,99,99,99,2166
"845",135717,12,2009,99,99,99,95166
"846",135726,12,2009,99,99,99,17708
"847",135735,12,2009,99,99,99,3097
"848",135771,12,2009,99,99,99,1282
"849",135939,12,2009,99,99,99,572
"850",135957,12,2009,99,99,99,2293
"851",136011,12,2009,99,99,99,2204
"852",136048,12,2009,99,99,99,201
"853",136066,12,2009,99,99,99,4207
"854",136075,12,2009,99,99,99,475
"855",136109,12,2009,99,99,99,248
"856",136145,12,2009,99,99,99,1745
"857",136172,12,2009,99,99,99,19581
"858",136206,12,2009,99,99,99,820
"859",136215,12,2009,99,99,99,37197
"860",136233,12,2009,99,99,99,11530
"861",136251,12,2009,99,99,99,111
"862",136288,12,2009,99,99,99,3077
"863",136303,12,2009,99,99,99,1269
"864",136330,12,2009,99,99,99,3599
"865",136358,12,2009,99,99,99,42439
"866",136400,12,2009,99,99,99,14065
"867",136473,12,2009,99,99,99,17132
"868",136491,12,2009,99,99,99,2053
"869",136516,12,2009,99,99,99,14196
"870",136659,12,2009,99,99,99,379
"871",136701,12,2009,99,99,99,79
"872",136738,12,2009,99,99,99,1989
"873",136747,12,2009,99,99,99,2389
"874",136765,12,2009,99,99,99,1001
"875",136774,12,2009,99,99,99,1335
"876",136783,12,2009,99,99,99,92
"877",136826,12,2009,99,99,99,1981
"878",136950,12,2009,99,99,99,3711
"879",137023,12,2009,99,99,99,1298
"880",137032,12,2009,99,99,99,22295
"881",137078,12,2009,99,99,99,40856
"882",137087,12,2009,99,99,99,2110
"883",137096,12,2009,99,99,99,21030
"884",137120,12,2009,99,99,99,1110
"885",137148,12,2009,99,99,99,2691
"886",137209,12,2009,99,99,99,24665
"887",137245,12,2009,99,99,99,2978
"888",137272,12,2009,99,99,99,78
"889",137281,12,2009,99,99,99,9211
"890",137315,12,2009,99,99,99,4328
"891",137351,12,2009,99,99,99,47737
"892",137476,12,2009,99,99,99,4427
"893",137537,12,2009,99,99,99,394
"894",137546,12,2009,99,99,99,4136
"895",137564,12,2009,99,99,99,3322
"896",137591,12,2009,99,99,99,467
"897",137713,12,2009,99,99,99,273
"898",137759,12,2009,99,99,99,20708
"899",137777,12,2009,99,99,99,55
"900",137801,12,2009,99,99,99,3396
"901",137810,12,2009,99,99,99,2037
"902",137847,12,2009,99,99,99,7188
"903",137856,12,2009,99,99,99,430
"904",137865,12,2009,99,99,99,784
"905",137892,12,2009,99,99,99,1428
"906",137953,12,2009,99,99,99,295
"907",137962,12,2009,99,99,99,231
"908",138132,12,2009,99,99,99,138
"909",138187,12,2009,99,99,99,55545
"910",138275,12,2009,99,99,99,1288
"911",138284,12,2009,99,99,99,1393
"912",138293,12,2009,99,99,99,865
"913",138309,12,2009,99,99,99,7595
"914",138354,12,2009,99,99,99,14100
"915",138372,12,2009,99,99,99,1423
"916",138479,12,2009,99,99,99,2048
"917",138488,12,2009,99,99,99,1025
"918",138497,12,2009,99,99,99,553
"919",138558,13,2009,99,99,99,4102
"920",138594,12,2009,99,99,99,3317
"921",138600,13,2009,99,99,99,978
"922",138655,13,2009,99,99,99,413
"923",138664,13,2009,99,99,99,73
"924",138682,13,2009,99,99,99,6442
"925",138691,13,2009,99,99,99,8402
"926",138716,13,2009,99,99,99,5190
"927",138761,13,2009,99,99,99,388
"928",138789,13,2009,99,99,99,8930
"929",138813,13,2009,99,99,99,5677
"930",138822,13,2009,99,99,99,1524
"931",138840,13,2009,99,99,99,7966
"932",138868,13,2009,99,99,99,1121
"933",138901,13,2009,99,99,99,4021
"934",138929,13,2009,99,99,99,558
"935",138938,13,2009,99,99,99,373
"936",138947,13,2009,99,99,99,4293
"937",138956,13,2009,99,99,99,7679
"938",138983,13,2009,99,99,99,8810
"939",139010,13,2009,99,99,99,5223
"940",139074,13,2009,99,99,99,1846
"941",139092,13,2009,99,99,99,145
"942",139144,13,2009,99,99,99,2068
"943",139153,13,2009,99,99,99,1011
"944",139199,13,2009,99,99,99,3507
"945",139205,13,2009,99,99,99,1485
"946",139214,13,2009,99,99,99,370
"947",139250,13,2009,99,99,99,4255
"948",139278,13,2009,99,99,99,11884
"949",139287,13,2009,99,99,99,309
"950",139311,13,2009,99,99,99,8599
"951",139348,13,2009,99,99,99,421
"952",139357,13,2009,99,99,99,6787
"953",139366,13,2009,99,99,99,10252
"954",139384,13,2009,99,99,99,9794
"955",139393,13,2009,99,99,99,1523
"956",139463,13,2009,99,99,99,7154
"957",139506,13,2009,99,99,99,326
"958",139533,13,2009,99,99,99,10049
"959",139579,13,2009,99,99,99,27873
"960",139621,13,2009,99,99,99,3716
"961",139630,13,2009,99,99,99,786
"962",139658,13,2009,99,99,99,14164
"963",139700,13,2009,99,99,99,7135
"964",139719,13,2009,99,99,99,4241
"965",139746,13,2009,99,99,99,84
"966",139755,13,2009,99,99,99,22395
"967",139764,13,2009,99,99,99,3677
"968",139773,13,2009,99,99,99,11438
"969",139861,13,2009,99,99,99,7768
"970",139904,13,2009,99,99,99,1886
"971",139931,13,2009,99,99,99,22306
"972",139940,13,2009,99,99,99,36939
"973",139959,13,2009,99,99,99,39168
"974",139968,13,2009,99,99,99,5798
"975",139986,13,2009,99,99,99,10161
"976",139995,13,2009,99,99,99,257
"977",140003,13,2009,99,99,99,777
"978",140012,13,2009,99,99,99,10683
"979",140076,13,2009,99,99,99,2973
"980",140085,13,2009,99,99,99,7180
"981",140146,13,2009,99,99,99,461
"982",140164,13,2009,99,99,99,27463
"983",140234,13,2009,99,99,99,1222
"984",140243,13,2009,99,99,99,6850
"985",140252,13,2009,99,99,99,2708
"986",140304,13,2009,99,99,99,11648
"987",140322,13,2009,99,99,99,8897
"988",140331,13,2009,99,99,99,19581
"989",140340,13,2009,99,99,99,959
"990",140401,13,2009,99,99,99,2720
"991",140447,13,2009,99,99,99,9366
"992",140483,13,2009,99,99,99,4696
"993",140553,13,2009,99,99,99,2840
"994",140562,13,2009,99,99,99,330
"995",140599,13,2009,99,99,99,4088
"996",140669,13,2009,99,99,99,6680
"997",140678,13,2009,99,99,99,4444
"998",140696,13,2009,99,99,99,1296
"999",140711,13,2009,99,99,99,102
"1000",140720,13,2009,99,99,99,1148
"1001",140818,13,2009,99,99,99,3205
"1002",140827,13,2009,99,99,99,158
"1003",140872,13,2009,99,99,99,1328
"1004",140942,13,2009,99,99,99,9637
"1005",140951,13,2009,99,99,99,10945
"1006",140960,13,2009,99,99,99,4412
"1007",140988,13,2009,99,99,99,1463
"1008",140997,13,2009,99,99,99,2629
"1009",141006,13,2009,99,99,99,4302
"1010",141015,13,2009,99,99,99,368
"1011",141060,13,2009,99,99,99,2279
"1012",141097,13,2009,99,99,99,6299
"1013",141158,13,2009,99,99,99,2737
"1014",141167,13,2009,99,99,99,1285
"1015",141185,13,2009,99,99,99,880
"1016",141237,13,2009,99,99,99,578
"1017",141255,13,2009,99,99,99,9148
"1018",141264,13,2009,99,99,99,14481
"1019",141307,13,2009,99,99,99,1709
"1020",141325,13,2009,99,99,99,840
"1021",141334,13,2009,99,99,99,13713
"1022",141361,13,2009,99,99,99,764
"1023",141468,15,2009,99,99,99,2559
"1024",141486,15,2009,99,99,99,3818
"1025",141565,15,2009,99,99,99,4847
"1026",141574,15,2009,99,99,99,24967
"1027",141608,15,2009,99,99,99,155
"1028",141644,15,2009,99,99,99,10184
"1029",141680,15,2009,99,99,99,6607
"1030",141796,15,2009,99,99,99,13292
"1031",141802,15,2009,99,99,99,1758
"1032",141811,15,2009,99,99,99,10502
"1033",141839,15,2009,99,99,99,5649
"1034",141848,15,2009,99,99,99,238
"1035",141936,15,2009,99,99,99,50
"1036",141945,15,2009,99,99,99,246
"1037",141981,15,2009,99,99,99,1652
"1038",141990,15,2009,99,99,99,3355
"1039",142054,16,2009,99,99,99,1308
"1040",142090,16,2009,99,99,99,187
"1041",142115,16,2009,99,99,99,27462
"1042",142179,16,2009,99,99,99,1607
"1043",142276,16,2009,99,99,99,19929
"1044",142285,16,2009,99,99,99,16537
"1045",142294,16,2009,99,99,99,1067
"1046",142328,16,2009,99,99,99,5336
"1047",142337,16,2009,99,99,99,1050
"1048",142407,16,2009,99,99,99,72
"1049",142416,16,2009,99,99,99,43
"1050",142443,16,2009,99,99,99,7716
"1051",142461,16,2009,99,99,99,2386
"1052",142489,16,2009,99,99,99,116
"1053",142522,16,2009,99,99,99,21026
"1054",142559,16,2009,99,99,99,13183
"1055",142832,17,2009,99,99,99,729
"1056",142869,17,2009,99,99,99,62
"1057",142878,17,2009,99,99,99,37
"1058",142887,17,2009,99,99,99,448
"1059",143048,17,2009,99,99,99,3314
"1060",143075,17,2009,99,99,99,622
"1061",143084,17,2009,99,99,99,2474
"1062",143118,17,2009,99,99,99,8925
"1063",143181,17,2009,99,99,99,72
"1064",143215,17,2009,99,99,99,26077
"1065",143233,18,2009,99,99,99,69
"1066",143279,17,2009,99,99,99,13397
"1067",143288,17,2009,99,99,99,625
"1068",143297,17,2009,99,99,99,234
"1069",143303,17,2009,99,99,99,20
"1070",143358,17,2009,99,99,99,6240
"1071",143376,17,2009,99,99,99,259
"1072",143464,17,2009,99,99,99,197
"1073",143473,17,2009,99,99,99,90
"1074",143482,17,2009,99,99,99,140
"1075",143491,17,2009,99,99,99,185
"1076",143516,17,2009,99,99,99,129
"1077",143534,17,2009,99,99,99,164
"1078",143543,17,2009,99,99,99,204
"1079",143552,17,2009,99,99,99,192
"1080",143613,17,2009,99,99,99,4757
"1081",143659,17,2009,99,99,99,533
"1082",143695,17,2009,99,99,99,61
"1083",143853,17,2009,99,99,99,2215
"1084",143978,17,2009,99,99,99,3062
"1085",144005,17,2009,99,99,99,8927
"1086",144014,17,2009,99,99,99,242
"1087",144050,17,2009,99,99,99,15965
"1088",144157,17,2009,99,99,99,12224
"1089",144166,17,2009,99,99,99,14653
"1090",144175,17,2009,99,99,99,8360
"1091",144184,17,2009,99,99,99,21558
"1092",144193,17,2009,99,99,99,15773
"1093",144209,17,2009,99,99,99,15672
"1094",144218,17,2009,99,99,99,19938
"1095",144281,17,2009,99,99,99,13377
"1096",144351,17,2009,99,99,99,6352
"1097",144467,17,2009,99,99,99,1677
"1098",144485,17,2009,99,99,99,1869
"1099",144564,17,2009,99,99,99,9230
"1100",144573,17,2009,99,99,99,83
"1101",144616,17,2009,99,99,99,45
"1102",144740,17,2009,99,99,99,29326
"1103",144759,17,2009,99,99,99,53338
"1104",144795,17,2009,99,99,99,279
"1105",144865,17,2009,99,99,99,50336
"1106",144883,17,2009,99,99,99,1449
"1107",144892,17,2009,99,99,99,13793
"1108",144944,17,2009,99,99,99,19162
"1109",144962,17,2009,99,99,99,3634
"1110",144971,17,2009,99,99,99,843
"1111",145099,17,2009,99,99,99,208
"1112",145239,17,2009,99,99,99,595
"1113",145275,17,2009,99,99,99,418
"1114",145309,17,2009,99,99,99,67
"1115",145336,17,2009,99,99,99,7649
"1116",145354,17,2009,99,99,99,76
"1117",145372,17,2009,99,99,99,2027
"1118",145406,17,2009,99,99,99,469
"1119",145424,17,2009,99,99,99,172
"1120",145433,17,2009,99,99,99,185
"1121",145460,17,2009,99,99,99,1563
"1122",145497,17,2009,99,99,99,498
"1123",145521,17,2009,99,99,99,3702
"1124",145558,17,2009,99,99,99,2160
"1125",145600,17,2009,99,99,99,30426
"1126",145619,17,2009,99,99,99,8819
"1127",145628,17,2009,99,99,99,628
"1128",145637,17,2009,99,99,99,47235
"1129",145646,17,2009,99,99,99,2090
"1130",145682,17,2009,99,99,99,19787
"1131",145691,17,2009,99,99,99,926
"1132",145707,17,2009,99,99,99,2885
"1133",145725,17,2009,99,99,99,8543
"1134",145770,17,2009,99,99,99,1842
"1135",145813,17,2009,99,99,99,23735
"1136",145831,17,2009,99,99,99,8360
"1137",145886,17,2009,99,99,99,102
"1138",146010,17,2009,99,99,99,2765
"1139",146205,17,2009,99,99,99,19402
"1140",146241,17,2009,99,99,99,1867
"1141",146278,17,2009,99,99,99,4516
"1142",146296,17,2009,99,99,99,29197
"1143",146339,17,2009,99,99,99,1557
"1144",146348,17,2009,99,99,99,10179
"1145",146366,17,2009,99,99,99,10060
"1146",146393,17,2009,99,99,99,3314
"1147",146418,17,2009,99,99,99,7717
"1148",146427,17,2009,99,99,99,1444
"1149",146454,17,2009,99,99,99,99
"1150",146472,17,2009,99,99,99,31262
"1151",146481,17,2009,99,99,99,1506
"1152",146490,17,2009,99,99,99,982
"1153",146506,17,2009,99,99,99,20003
"1154",146533,17,2009,99,99,99,322
"1155",146603,17,2009,99,99,99,12160
"1156",146612,17,2009,99,99,99,7031
"1157",146621,17,2009,99,99,99,57
"1158",146667,17,2009,99,99,99,1158
"1159",146676,17,2009,99,99,99,1606
"1160",146685,17,2009,99,99,99,15112
"1161",146700,17,2009,99,99,99,2707
"1162",146719,17,2009,99,99,99,18169
"1163",146728,17,2009,99,99,99,325
"1164",146755,17,2009,99,99,99,327
"1165",146791,17,2009,99,99,99,872
"1166",146807,17,2009,99,99,99,100
"1167",146816,17,2009,99,99,99,226
"1168",146825,17,2009,99,99,99,578
"1169",146977,17,2009,99,99,99,265
"1170",147004,17,2009,99,99,99,11412
"1171",147013,17,2009,99,99,99,4202
"1172",147031,17,2009,99,99,99,159
"1173",147129,17,2009,99,99,99,289
"1174",147165,17,2009,99,99,99,836
"1175",147244,17,2009,99,99,99,2653
"1176",147341,17,2009,99,99,99,1387
"1177",147369,17,2009,99,99,99,3850
"1178",147378,17,2009,99,99,99,31444
"1179",147396,17,2009,99,99,99,113
"1180",147411,17,2009,99,99,99,7931
"1181",147439,17,2009,99,99,99,109
"1182",147536,17,2009,99,99,99,11642
"1183",147590,17,2009,99,99,99,952
"1184",147642,17,2009,99,99,99,141
"1185",147660,17,2009,99,99,99,3183
"1186",147679,17,2009,99,99,99,3700
"1187",147697,17,2009,99,99,99,152
"1188",147703,17,2009,99,99,99,28126
"1189",147749,17,2009,99,99,99,1273
"1190",147767,17,2009,99,99,99,22674
"1191",147776,17,2009,99,99,99,14827
"1192",147800,17,2009,99,99,99,31085
"1193",147819,17,2009,99,99,99,115
"1194",147828,17,2009,99,99,99,6633
"1195",147916,17,2009,99,99,99,17602
"1196",147970,17,2009,99,99,99,250
"1197",148007,17,2009,99,99,99,11063
"1198",148016,17,2009,99,99,99,555
"1199",148098,17,2009,99,99,99,75
"1200",148131,17,2009,99,99,99,2828
"1201",148140,17,2009,99,99,99,761
"1202",148177,17,2009,99,99,99,4106
"1203",148256,17,2009,99,99,99,13882
"1204",148292,17,2009,99,99,99,7834
"1205",148335,17,2009,99,99,99,5911
"1206",148380,17,2009,99,99,99,17220
"1207",148399,17,2009,99,99,99,1441
"1208",148405,17,2009,99,99,99,2487
"1209",148487,17,2009,99,99,99,8821
"1210",148496,17,2009,99,99,99,4711
"1211",148511,17,2009,99,99,99,2183
"1212",148575,17,2009,99,99,99,612
"1213",148584,17,2009,99,99,99,4468
"1214",148593,17,2009,99,99,99,137
"1215",148627,17,2009,99,99,99,5900
"1216",148654,17,2009,99,99,99,6240
"1217",148672,17,2009,99,99,99,5023
"1218",148724,17,2009,99,99,99,95
"1219",148821,17,2009,99,99,99,9182
"1220",148849,17,2009,99,99,99,120
"1221",148876,17,2009,99,99,99,1805
"1222",148885,17,2009,99,99,99,253
"1223",148937,17,2009,99,99,99,7119
"1224",148955,17,2009,99,99,99,183
"1225",148982,17,2009,99,99,99,388
"1226",148991,17,2009,99,99,99,4600
"1227",149019,17,2009,99,99,99,696
"1228",149028,17,2009,99,99,99,236
"1229",149204,17,2009,99,99,99,107
"1230",149222,17,2009,99,99,99,23143
"1231",149231,17,2009,99,99,99,16321
"1232",149310,17,2009,99,99,99,856
"1233",149329,17,2009,99,99,99,82
"1234",149365,17,2009,99,99,99,17026
"1235",149499,17,2009,99,99,99,51
"1236",149505,17,2009,99,99,99,1624
"1237",149514,17,2009,99,99,99,3171
"1238",149532,17,2009,99,99,99,24146
"1239",149550,17,2009,99,99,99,347
"1240",149639,17,2009,99,99,99,1213
"1241",149727,17,2009,99,99,99,19735
"1242",149763,17,2009,99,99,99,289
"1243",149772,17,2009,99,99,99,14780
"1244",149781,17,2009,99,99,99,3288
"1245",149842,17,2009,99,99,99,27733
"1246",150048,18,2009,99,99,99,700
"1247",150066,18,2009,99,99,99,3230
"1248",150075,18,2009,99,99,99,23
"1249",150136,18,2009,99,99,99,25473
"1250",150145,18,2009,99,99,99,2599
"1251",150163,18,2009,99,99,99,4887
"1252",150172,18,2009,99,99,99,1616
"1253",150215,18,2009,99,99,99,265
"1254",150251,18,2009,99,99,99,352
"1255",150288,18,2009,99,99,99,406
"1256",150303,18,2009,99,99,99,116
"1257",150400,18,2009,99,99,99,2423
"1258",150428,18,2009,99,99,99,98
"1259",150437,18,2009,99,99,99,112
"1260",150455,18,2009,99,99,99,1356
"1261",150534,18,2009,99,99,99,3113
"1262",150604,18,2009,99,99,99,1375
"1263",150640,18,2009,99,99,99,20
"1264",150668,18,2009,99,99,99,1170
"1265",150677,18,2009,99,99,99,1979
"1266",150695,18,2009,99,99,99,146
"1267",150710,18,2009,99,99,99,206
"1268",150756,18,2009,99,99,99,945
"1269",150765,18,2009,99,99,99,107
"1270",150774,18,2009,99,99,99,528
"1271",150853,18,2009,99,99,99,285
"1272",150941,18,2009,99,99,99,1387
"1273",150978,18,2009,99,99,99,12756
"1274",150987,18,2009,99,99,99,32484
"1275",150996,18,2009,99,99,99,8977
"1276",151005,18,2009,99,99,99,12788
"1277",151014,18,2009,99,99,99,7592
"1278",151023,18,2009,99,99,99,12853
"1279",151032,18,2009,99,99,99,16303
"1280",151041,18,2009,99,99,99,7591
"1281",151050,18,2009,99,99,99,10917
"1282",151069,18,2009,99,99,99,9405
"1283",151078,18,2009,99,99,99,5841
"1284",151087,18,2009,99,99,99,14858
"1285",151096,18,2009,99,99,99,5243
"1286",151102,18,2009,99,99,99,16958
"1287",151111,18,2009,99,99,99,39216
"1288",151157,18,2009,99,99,99,403
"1289",151166,18,2009,99,99,99,4240
"1290",151184,18,2009,99,99,99,62
"1291",151193,18,2009,99,99,99,422
"1292",151209,18,2009,99,99,99,344
"1293",151236,18,2009,99,99,99,505
"1294",151245,18,2009,99,99,99,384
"1295",151263,18,2009,99,99,99,5946
"1296",151290,18,2009,99,99,99,4823
"1297",151306,18,2009,99,99,99,13280
"1298",151324,18,2009,99,99,99,13905
"1299",151333,18,2009,99,99,99,3783
"1300",151342,18,2009,99,99,99,10849
"1301",151351,18,2009,99,99,99,47851
"1302",151360,18,2009,99,99,99,7382
"1303",151379,18,2009,99,99,99,8718
"1304",151388,18,2009,99,99,99,3878
"1305",151458,18,2009,99,99,99,740
